Town,Inhabitants,y_lat,x_lon,node_id
Ligetfalva,78.0,46.82159983927829,17.06070878444251,1678212648
Lipót,855.0,47.85794000100003,17.47202094000005,300386187
Lippó,504.0,45.86097167775959,18.56793250161695,9067213422
Liptód,196.0,46.04821011064176,18.51256154325451,418157332
Lispeszentadorján,277.0,46.53739173361,16.70407880635064,412812493
Liszó,364.0,46.35905000000008,17.02182685800005,2078066398
Litér,2286.0,47.09078500000004,18.00705693700007,356185365
Litka,43.0,48.46330648962863,21.05659272102917,713273570
Litke,806.0,48.19792000000007,19.59187428900003,263123629
Lócs,162.0,47.41535351300007,16.80699500000003,419592168
Lókút,485.0,47.19768000000005,17.85110410500005,296136933
Lónya,965.0,48.32344000000006,22.28394259500004,2444318801
Lórév,316.0,47.11535500000008,18.90678147300002,325238314
Lothárd,266.0,46.02101603300008,18.34948500000007,20937608
Lovas,566.0,47.00369603600006,17.94137500000005,2017993788
Lovasberény,2778.0,47.30920000100008,18.55251082300003,411745875
Lovászhetény,311.0,46.15871001252534,18.47847503028987,309999153
Lovászi,1178.0,46.55126500000006,16.56101469500004,1088030514
Lovászpatona,1264.0,47.43629000100003,17.60444034000005,418306671
Lőkösháza,1635.0,46.43747500100005,21.25673164900007,2118884509
Lőrinci,5465.0,47.73660999900005,19.68565934000003,1804170424
Lövő,1408.0,47.50834000000003,16.79363472200004,1156323001
Lövőpetri,465.0,48.17991500000005,22.20120671900003,2054740951
Lucfalva,623.0,48.03676000000007,19.71118100200005,2358464482
Ludányhalászi,1485.0,48.13663000000003,19.52249914800007,2048116632
Ludas,762.0,47.72512500000005,20.09114846500006,12514146815
Lukácsháza,1113.0,47.33599089500007,16.58954000000006,337831335
Lulla,198.0,46.77564476315313,18.02701626993969,733856155
Lúzsok,221.0,45.82805004454622,17.95050989839533,18330896
Mád,1971.0,48.20822500000003,21.30002201900004,1187415868
Madaras,2743.0,46.05229356000007,19.30774265200006,11840667858
Madocsa,1861.0,46.67916500000007,18.94321505900007,3170174313
Maglóca,143.0,47.65977344049372,17.26966225690383,4558367714
Maglód,12782.0,47.44117500000004,19.35717077300006,7268680549
Mágocs,2261.0,46.36479755900007,18.22984000100007,354584551
Magosliget,338.0,48.04707000000008,22.85927650500003,414650651
Magy,895.0,47.92532500000004,21.97155993900003,12512469459
Magyaralmás,1720.0,47.29783000100008,18.33916939800002,1343203819
Magyaratád,770.0,46.46893516800003,17.91387500100006,9025584022
Magyarbánhegyes,2029.0,46.45608500000003,20.96381321700005,2129649959
Magyarbóly,971.0,45.82856500000003,18.51768575100004,747769523
Magyarcsanád,1374.0,46.15933335000005,20.63016500000003,833745744
Magyardombegyház,218.0,46.37811500100003,21.07998208600003,742343825
Magyaregregy,739.0,46.24303999900008,18.29622865000005,354894443
Magyaregres,609.0,46.46910124100003,17.77709500000003,356881533
Magyarföld,50.0,46.77236220959686,16.4143112421091,381440038
Magyargéc,811.0,48.08147000000008,19.59509189300007,248554739
Magyargencs,498.0,47.39477500000004,17.26532566600002,1002165788
Magyarhertelend,624.0,46.18778500000008,18.15793177400008,15723450
Magyarhomorog,810.0,47.03433500000006,21.53879350000005,415297107
Magyarkeresztúr,454.0,47.51421500000004,17.17194474100006,2030392992
Magyarkeszi,1176.0,46.75268500000004,18.22302169300008,1693256192
Magyarlak,781.0,46.94440073486096,16.34258294069845,2056232261
Magyarlukafa,108.0,46.17553317893225,17.74490348696521,1647488902
Magyarmecske,317.0,45.93752333802792,17.94349761136691,409553169
Magyarnádalja,291.0,47.02461693500004,16.53424000000007,413965368
Magyarnándor,1118.0,47.96927000100004,19.34779956500006,255312876
Magyarpolány,1351.0,47.18002158000007,17.54846000000003,1859246386
Magyarsarlós,287.0,46.0417828889418,18.35086645146821,353732777
Magyarszecsőd,425.0,47.04223000000007,16.65770507600007,3172060575
Magyarszék,1058.0,46.19450042300008,18.19703500100007,15723712
Magyarszentmiklós,248.0,46.54411500000003,16.92946519000003,733799695
Magyarszerdahely,453.0,46.54388891364784,16.92640240115622,733799695
Magyarszombatfa,256.0,46.74819996900004,16.36239500000005,381598337
Magyartelek,203.0,45.94500000100004,17.97883030900005,409553169
Majosháza,1784.0,47.26414000000005,19.01940308300004,16615608
Majs,941.0,45.90344000000005,18.60175018100006,1103511878
Makád,1280.0,47.08448108900006,18.93644000100005,325237650
Makkoshotyka,837.0,48.37251847100003,21.51242500000006,740532263
Maklár,2489.0,47.79608500000006,20.41396278700006,7618085879
Makó,22666.0,46.28972000000005,20.56089321400003,1002887663
Malomsok,535.0,47.45241144500005,17.40848000000005,530567797
Mályi,4449.0,48.01789000000008,20.82331978200006,1747825543
Mályinka,467.0,48.13861000000003,20.51380897000007,268061682
Mánd,315.0,47.99757000100004,22.61098257600003,414671977
Mándok,4124.0,48.31979500000006,22.18639339700007,414720583
Mánfa,818.0,46.15730500000006,18.24439048200003,12439605097
Mány,2510.0,47.53480000000008,18.65649220800003,1693353982
Maráza,199.0,46.07893503779263,18.50940162181318,309591382
Marcalgergelyi,368.0,47.30146000000008,17.27425721200007,420292891
Marcali,11174.0,46.56880000000007,17.42055984000007,4264655287
Marcaltő,759.0,47.37984549200007,17.41310850100007,11171364898
Márfa,198.0,45.86922380114028,18.19171389041446,410440762
Máriahalom,687.0,47.62034500100003,18.71934656300004,1977648209
Máriakálnok,2231.0,47.85682500000007,17.32475184000003,418222797
Máriakéménd,527.0,46.03740500000004,18.46516040500006,1613310412
Márianosztra,775.0,47.86930500100004,18.87466603600006,3740509944
Máriapócs,1983.0,47.87050060500007,22.02167000000003,1164769897
Markaz,1740.0,47.83002903900007,20.05896500000006,1219306348
Márkháza,234.0,48.02126069370413,19.70192936845897,2358464482
Márkó,1910.0,47.14271500100006,17.81364300600006,296137868
Markóc,71.0,45.85708096900004,17.75872500000003,410434568
Markotabödöge,524.0,47.67708000100004,17.30336778000003,419608799
Maróc,66.0,46.54439223273202,16.66859126197625,2531506056
Marócsa,80.0,45.92066823880172,17.82330587852864,1564360871
Márok,413.0,45.87180500000005,18.52054685200005,1078756994
Márokföld,71.0,46.70424329276413,16.4352468789378,672660891
Márokpapi,643.0,48.15143000000006,22.51075781800006,5181828412
Maroslele,2143.0,46.26142000000004,20.35862127400003,371323491
Mártély,1345.0,46.47458497300005,20.26437500000003,835489432
Martfű,5943.0,47.02582000000007,20.32363145300008,704337520
Martonfa,244.0,46.11578046116212,18.37684280033446,760335615
Martonvásár,5941.0,47.32278000000008,18.79743982900004,63459733
Martonyi,336.0,48.47809500000005,20.77461292600003,1158937472
Mátészalka,15823.0,47.95968000000005,22.31670291600005,265063068
Mátételke,506.0,46.16599000000008,19.25098204100004,747673904
Mátraballa,707.0,47.98345500000005,20.02336382800007,2306175685
Mátraderecske,1766.0,47.95217500000007,20.07823300800004,1157387576
Mátramindszent,749.0,47.97486614400003,19.94494000000003,1992934403
Mátranovák,1601.0,48.05010500100008,19.97661854200004,2944474324
Mátraszele,921.0,48.06527000000006,19.90373149400006,738341338
Mátraszentimre,445.0,47.91614500000003,19.91951027800008,889189432
Mátraszőlős,1497.0,47.96149000000003,19.67917309600006,1804998544
Mátraterenye,1747.0,48.03045500000007,19.93453092900006,738341491
Mátraverebély,1808.0,47.98821999900008,19.78019147200007,7716189369
Mátyásdomb,758.0,46.92437500000005,18.33775394700007,411329615
Matty,318.0,45.78959611300007,18.27035000000006,410453076
Mátyus,305.0,48.28047500000008,22.30308733600003,5210597089
Máza,1206.0,46.25016974500005,18.39155500000004,850862294
Mecseknádasd,1576.0,46.23702999900007,18.47997566400005,16611889
Mecsekpölöske,406.0,46.22275232249095,18.21529870586204,280086997
Mecsér,682.0,47.79452500000008,17.45712023700003,1799461953
Medgyesbodzás,913.0,46.53374000100007,20.94376257800008,1080640082
Medgyesegyháza,3388.0,46.50858000000005,21.04816749800005,31530746
Medina,742.0,46.46919500000007,18.62374771200007,287932240
Megyaszó,2675.0,48.17611234500004,21.04903000000007,1241150038
Megyehíd,309.0,47.2106353796817,16.8411651002676,420537118
Megyer,31.0,47.05815123673366,17.18173520724887,1344529805
Meggyeskovácsi,780.0,47.15811000000008,16.86333374600002,420537195
Méhkerék,2073.0,46.78229000000005,21.46636826100007,715850543
Méhtelek,755.0,47.92999149300005,22.84832000000006,1895303355
Mekényes,284.0,46.39083119100007,18.31853500000005,411311302
Mélykút,4969.0,46.22683000000006,19.39742844000006,30838199
Mencshely,304.0,46.94498550100008,17.71329000000003,752485373
Mende,4230.0,47.43363000000005,19.44754892000003,3352537246
Méra,1535.0,48.35989500000005,21.13929199600005,3079923435
Merenye,271.0,46.09665334455463,17.68827215793485,742493874
Mérges,111.0,47.59564699992234,17.454612595624,1836245128
Mérk,2212.0,47.79257000000007,22.38576098500005,1901139372
Mernye,1362.0,46.52559034600006,17.81281500100005,5832102301
Mersevát,585.0,47.28386500100004,17.18757779400005,1027920598
Mesterháza,160.0,47.37481474399386,16.85768140475547,2800107109
Mesteri,303.0,47.23924511000007,17.09172500100004,293449910
Mesterszállás,712.0,46.93797500000005,20.45211525700006,11842071255
Meszes,180.0,48.44327082008066,20.80162033236197,1158937635
Meszlen,221.0,47.33587994100003,16.70163500000007,3474961006
Mesztegnyő,1404.0,46.50170500000007,17.42256886600006,278766162
Mezőberény,9939.0,46.83238000000006,20.97008691100007,2137977291
Mezőcsát,5867.0,47.82465000000008,20.88774691000003,1908430206
Mezőcsokonya,1206.0,46.43946500000004,17.64763293200002,15724441
Meződ,133.0,46.28567477781934,18.1047162882639,357128976
Mezőfalva,4736.0,46.93167500000004,18.76709743600003,11734000316
Mezőgyán,949.0,46.85415000100005,21.46955720400007,415296709
Mezőhegyes,4673.0,46.33472500100004,20.84509302400005,10979591194
Mezőhék,326.0,47.00144500000005,20.43108631500007,416848037
Mezőkeresztes,3694.0,47.83294270300007,20.68830274300007,737274247
Mezőkomárom,939.0,46.83871000000005,18.28874982800005,2376420644
Mezőkovácsháza,5532.0,46.40217500000006,20.92851163400007,31016750
Mezőkövesd,16095.0,47.81341500100007,20.57696602900006,737321278
Mezőladány,1024.0,48.27366000000006,22.22041706100003,415589204
Mezőlak,973.0,47.34745499900004,17.36423413300002,420294855
Mezőnagymihály,994.0,47.78581500000007,20.78514944500006,1805868996
Mezőnyárád,1642.0,47.85952500000008,20.66031240200005,2827632812
Mezőörs,1266.0,47.57115500000003,17.88613686900004,418284457
Mezőpeterd,666.0,47.15874500100006,21.62357113000007,130406913
Mezősas,673.0,47.11230500000005,21.56110695100006,2402431764
Mezőszemere,1133.0,47.75085000100006,20.53373525600006,26749883
Mezőszentgyörgy,1309.0,46.97976500000004,18.31271014200007,3143666361
Mezőszilas,2125.0,46.82386000100007,18.45569960200004,274921970
Mezőtárkány,1591.0,47.68156753100004,20.49740500000007,511124675
Mezőtúr,16187.0,46.99889384200003,20.58631500100006,330486329
Mezőzombor,2325.0,48.14287500100005,21.26306707000003,913137805
Miháld,791.0,46.45300500000008,17.12590269900005,412435850
Mihályfa,372.0,46.98262500000004,17.18347755600007,398872609
Mihálygerge,562.0,48.20477143500005,19.64396000000005,738340071
Mihályháza,711.0,47.31198500100004,17.32216245200004,2681206111
Mihályi,1085.0,47.51467500000007,17.09973956400006,418743373
Mike,627.0,46.23432914900008,17.54323000100004,8113307273
Mikebuda,744.0,47.16698000000008,19.62552763000002,289635883
Mikekarácsonyfa,330.0,46.66548678900006,16.70160000000004,2512822872
Mikepércs,5521.0,47.43481500000007,21.62711719800006,1842535668
Miklósi,210.0,46.64762000000007,17.99663000000004,1351421340
Mikófalva,682.0,48.05160272300003,20.30836000000005,473407399
Mikóháza,544.0,48.45393500000006,21.58968980800006,740699373
Mikosszéplak,345.0,47.04387563300003,16.98399500100004,529550339
Milejszeg,325.0,46.80394000000007,16.74446741100007,276751594
Milota,964.0,48.09115297800003,22.76876500000003,414684134
Mindszent,6644.0,46.52537000100006,20.23473838300004,836081084
Mindszentgodisa,782.0,46.21473500000008,18.06484724900002,354574661
Mindszentkálla,221.0,46.87864000100006,17.54334627700007,15731887
Misefa,279.0,46.80023059578708,16.97959275809473,2801261952
Miske,1698.0,46.43537000100008,19.02826791500007,288443558
Miskolc,148906.0,48.10557000000006,20.79058000000003,1670611149
Miszla,279.0,46.63016756200005,18.47591000000006,197705470
Mocsa,2176.0,47.66857500100008,18.16852617200004,420087223
Mogyoród,8242.0,47.60356500000006,19.24728343700008,276221219
Mogyorósbánya,899.0,47.72429289600007,18.60627500000004,1156203093
Mogyoróska,102.0,48.37615574483623,21.32885756594529,1183812140
Moha,548.0,47.24250500000005,18.33322662200004,3215034035
Mohács,18061.0,45.98332161200005,18.68330000000003,416989610
Mohora,981.0,47.99294500000008,19.32552700700006,553464017
Molnári,672.0,46.38227500000005,16.84321524700005,1762068262
Molnaszecsőd,443.0,47.04777352555581,16.6702320952943,292895404
Molvány,176.0,46.04112478739567,17.74824618791311,742493849
Monaj,249.0,48.30630221511024,20.93660967344475,740464369
Monok,1541.0,48.20790000000005,21.13061008000005,1241208206
Monor,19251.0,47.34998000100006,19.44838833700004,465388041
Monorierdő,5337.0,47.3089465175145,19.5006589995789,30241600
Mónosbél,409.0,48.02455500100007,20.34005843600005,473407390
Monostorapáti,1164.0,46.92997500000007,17.55174920700006,672211333
Monostorpályi,2241.0,47.39664211700006,21.79468500000007,11842026465
Monoszló,126.0,46.90180500000008,17.64201716400004,1714882645
Monyoród,197.0,46.00109550751421,18.48230201947569,1078756468
Mór,13474.0,47.39347000000004,18.18054784300006,7594623597
Mórágy,722.0,46.23231912600005,18.63903500000004,220862026
Mórahalom,6673.0,46.20878709100003,19.90065567500005,411799498
Móricgát,455.0,46.62012500000003,19.67917888800002,382177897
Mórichida,834.0,47.50991500000003,17.43873447400006,419618728
Mosdós,883.0,46.34064472200004,17.99341000000004,1590619883
Mosonmagyaróvár,31858.0,47.86938000000004,17.25863511500006,300389136
Mosonszentmiklós,2755.0,47.72372658800003,17.44640500000003,1912942941
Mosonszolnok,1947.0,47.84497500000003,17.16895158400007,1771323428
Mosonudvar,421.0,47.8428346504788,17.2262032564745,5437867086
Mozsgó,930.0,46.11431500100008,17.85421503900005,356276679
Mőcsény,336.0,46.24824000000007,18.59878093600003,220862210
Mucsfa,329.0,46.35277500000007,18.42069160400007,411310162
Mucsi,469.0,46.43189500000005,18.39353917200003,411317610
Múcsony,2848.0,48.27112500000004,20.68445164000008,473180602
Muhi,498.0,47.97514000000007,20.90913559800003,2981969035
Murakeresztúr,1626.0,46.36449853300007,16.87318500000003,412429191
Murarátka,242.0,46.45762114061878,16.67887731071964,2506128579
Muraszemenye,488.0,46.47916000000004,16.62853201700005,12383833445
Murga,49.0,46.46217499900007,18.48127052800004,275895742
Murony,1153.0,46.75998994200006,21.01995500000004,1978219938
Nábrád,900.0,48.01386875100008,22.46253500000006,415277966
Nadap,790.0,47.26329000000004,18.62213464600006,448473710
Nádasd,1368.0,46.95968500000004,16.62713584200003,4387104788
Nádasdladány,1806.0,47.13355000000007,18.24935159100005,889957925
Nádudvar,8455.0,47.44059000000004,21.13700333600008,1839867181
Nágocs,590.0,46.64727467100005,17.96854000100006,249291133
Nagyacsád,634.0,47.36357500000003,17.38929332200007,9004073379
Nagyalásony,532.0,47.21560000000005,17.34796938600005,1145362669
Nagyar,658.0,48.05073500000003,22.54669793600004,414701537
Nagyatád,9794.0,46.20293383600006,17.34131500000007,271312511
Nagybajcs,1242.0,47.76774500000005,17.67673890400005,418249369
Nagybajom,3186.0,46.41645100000005,17.52255500000007,2844679402
Nagybakónak,421.0,46.55369098800003,17.04241000000007,1142142591
Nagybánhegyes,1192.0,46.46911000100005,20.90693550700007,742343983
Nagybaracska,2211.0,46.05020798200007,18.88142500000004,1022900489
Nagybarca,853.0,48.24234000000007,20.53622354800007,249549333
Nagybárkány,637.0,48.00079425786171,19.70180337076742,738340278
Nagyberény,1384.0,46.79896204800008,18.17923500100005,411324256
Nagyberki,1374.0,46.36112198100005,18.01228500000008,357148344
Nagybörzsöny,648.0,47.92445000000004,18.86055095300003,314389214
Nagybudmér,162.0,45.93828856583804,18.44311253693537,408984937
Nagycenk,2765.0,47.60174059600007,16.68853000000007,632773518
Nagycsány,127.0,45.87519117527189,17.94522586049795,409554887
Nagycsécs,833.0,47.95451999900007,20.94520629100003,1239504914
Nagycsepely,391.0,46.74153500000006,17.82426836700006,1664369045
Nagycserkesz,1706.0,47.96611500000006,21.55355564500007,1837786440
Nagydém,343.0,47.44208500100007,17.69058481700006,418306671
Nagydobos,2228.0,48.04440746700004,22.29593000000006,415279960
Nagydobsza,578.0,46.03443500000003,17.66475604100003,412193930
Nagydorog,2590.0,46.61058500000007,18.65400820500003,198899211
Nagyecsed,6184.0,47.87138000000004,22.40004427100007,2450536040
Nagyér,509.0,46.36937000000006,20.71764211500005,2418880088
Nagyesztergár,1161.0,47.28536000000003,17.90605429500005,2190766261
Nagyfüged,1817.0,47.68040500000006,20.09332869100007,1209656213
Nagygeresd,267.0,47.39650500000005,16.92060501800006,418744611
Nagygörbő,195.0,46.93070499900006,17.16648870400007,398872728
Nagygyimót,560.0,47.34988000000004,17.53766494900003,296137703
Nagyhajmás,298.0,46.37917277600008,18.28242000000006,2430106193
Nagyhalász,5630.0,48.10679210300003,21.75544000100007,306430165
Nagyharsány,1455.0,45.84768000000003,18.40541795900003,408986716
Nagyhegyes,2989.0,47.53725500000007,21.26564766500007,1133613543
Nagyhódos,130.0,47.96573216501132,22.84954825335237,1895303778
Nagyhuta,91.0,48.44455076185064,21.4357362965096,248819313
Nagyigmánd,2904.0,47.62078500000007,18.09566913900005,420112305
Nagyiván,1047.0,47.49555500100007,20.94099637200003,724940939
Nagykálló,9403.0,47.86139000000003,21.82883849900003,9767737839
Nagykamarás,1184.0,46.46705500000007,21.14861902900003,1224415321
Nagykanizsa,43723.0,46.45769109300005,17.00524500000006,2096437941
Nagykapornak,907.0,46.83034000100008,16.99868540600005,2801261952
Nagykarácsony,1373.0,46.87336000000005,18.76839960000007,540080679
Nagykáta,12283.0,47.41864500100007,19.78070900700004,2313702342
Nagykereki,1447.0,47.18303799300003,21.80843293200007,2084864698
Nagykeresztúr,247.0,48.04108653403016,19.74328386268411,2358464482
Nagykinizs,323.0,48.23182000100007,21.03810131100005,662959694
Nagykónyi,1031.0,46.61223476000004,18.19545500000004,15349945
Nagykorpád,527.0,46.26741500000003,17.47808241500007,301895281
Nagykovácsi,9009.0,47.56912413200007,18.88502500000004,369574645
Nagykozár,2125.0,46.06221500000004,18.32397716300005,337747564
Nagykökényes,568.0,47.73672500000004,19.60854058700005,10309107007
Nagykölked,184.0,47.07420479515174,16.55056639302045,413969196
Nagykőrös,23522.0,47.01940000000008,19.77334257500007,11739749215
Nagykörű,1658.0,47.28056500000008,20.42941733800006,8748119350
Nagykutas,469.0,46.92346000000003,16.79857108400006,8474144478
Nagylak,443.0,46.19072071300008,20.71790000000004,7507459362
Nagylengyel,496.0,46.77579360164616,16.77382608500827,276758261
Nagylóc,1455.0,48.02740000000006,19.60469452200005,12382424236
Nagylók,1036.0,46.96701000000007,18.65090144100003,1204594387
Nagylózs,987.0,47.56817000000007,16.77924569500004,2922976823
Nagymágocs,2863.0,46.59709513500007,20.47668000000004,343507431
Nagymányok,2202.0,46.26615888800006,18.44660000100004,279161536
Nagymaros,5173.0,47.80813612600008,18.95010000000008,685382269
Nagymizdó,121.0,46.98339895256403,16.6602137425817,2314091296
Nagynyárád,714.0,45.94859500000007,18.61324788500008,408935983
Nagyoroszi,1940.0,48.01164500100003,19.06938315500003,66693384
Nagypáli,604.0,46.92774404295344,16.83518765448639,2771164392
Nagypall,373.0,46.13793941000006,18.45902500000005,3181105057
Nagypeterd,673.0,46.06642957400004,17.91051500000003,12383920383
Nagypirit,260.0,47.18663500000008,17.23222655900003,420527368
Nagyrábé,2016.0,47.20588000000004,21.32332723400003,2434331936
Nagyrada,469.0,46.61944000000005,17.11331480900003,274679488
Nagyrákos,258.0,46.82244174900006,16.46927000100004,2474552969
Nagyrécse,1164.0,46.4883703520036,17.06795815352088,318077671
Nagyréde,3266.0,47.76027000000005,19.84079401700006,12481583822
Nagyrév,660.0,46.94286000100004,20.14910854800007,1838578827
Nagyrozvágy,652.0,48.33278758600005,21.91294000000005,416361994
Nagysáp,1504.0,47.68551500000007,18.60342626300007,1353685045
Nagysimonyi,927.0,47.27212500000007,17.07257392000002,420530907
Nagyszakácsi,506.0,46.49510000000004,17.33316447200008,15726125
Nagyszékely,394.0,46.64796999900005,18.53402867000005,197346674
Nagyszekeres,518.0,47.97083500100007,22.59785126100007,414679720
Nagyszénás,4678.0,46.69381733800003,20.67066500000004,2527079589
Nagyszentjános,2077.0,47.70995000000005,17.87300901200007,2286780869
Nagyszokoly,887.0,46.71595500000006,18.23010469100007,1693256287
Nagytálya,932.0,47.82404500000007,20.41465667700004,10873268340
Nagytarcsa,6530.0,47.51978500000007,19.29181762100006,317188751
Nagytevel,541.0,47.28458000000006,17.57215269300008,716417503
Nagytilaj,181.0,46.97922500000004,16.94873316000007,3312967780
Nagytótfalu,330.0,45.86716343167532,18.34232653926017,409009150
Nagytőke,389.0,46.75672000100008,20.27926314200005,2908241417
Nagyút,731.0,47.71777500100006,20.16047326700004,5678388271
Nagyvarsány,1396.0,48.15688000000006,22.27712182800008,2445850974
Nagyváty,305.0,46.06022990964954,17.93029706176987,349104470
Nagyvázsony,1805.0,47.01771500000007,17.68763936400006,357957735
Nagyvejke,159.0,46.37930480918524,18.44785674415165,411315455
Nagyveleg,664.0,47.36460500000004,18.10617337900004,2682466114
Nagyvenyim,4240.0,46.97967500000004,18.82357809400003,1376588316
Nagyvisnyó,910.0,48.11696494200004,20.44439000000006,249549784
Nak,496.0,46.47308500100007,18.08500894400004,357121295
Napkor,3786.0,47.93398468800007,21.87336610000006,8512075332
Nárai,1561.0,47.18958000000003,16.54324363800004,1953367821
Narda,476.0,47.23607500000003,16.46377737700004,1018227444
Naszály,2492.0,47.68691500000006,18.25077201600004,420082973
Négyes,287.0,47.72248500000006,20.73824281000003,281159997
Nekézseny,641.0,48.17071921300004,20.42021000000005,473406989
Nemesapáti,511.0,46.85707259000003,16.95959000000005,3252814347
Nemesbikk,920.0,47.88553500000006,20.97350666600005,243199738
Nemesborzova,114.0,47.99143852614918,22.62799217378591,414680126
Nemesbőd,681.0,47.27003500000006,16.73368854800003,1280828346
Nemesbük,866.0,46.82173500000005,17.15095938500002,12384068562
Nemescsó,315.0,47.35344737093317,16.61046580593062,420544502
Nemesdéd,863.0,46.43838000000005,17.25096004100004,2073959413
Nemesgörzsöny,653.0,47.39375500000006,17.37353224800006,5111639613
Nemesgulács,982.0,46.83440000000007,17.48354250400007,1978308485
Nemeshany,377.0,47.04536000100006,17.37893737000007,1866905311
Nemeshetés,278.0,46.79834719516433,16.91296642165981,3091588352
Nemeske,224.0,46.03654008500007,17.71754000000004,412192079
Nemeskér,201.0,47.48705000000007,16.81093595600004,2797903751
Nemeskeresztúr,304.0,47.08466500000003,17.18471812800004,603876380
Nemeskisfalud,134.0,46.4404996367174,17.36977807840366,11794093152
Nemeskocs,334.0,47.19922110849278,17.17973075285904,4697141654
Nemeskolta,379.0,47.14326500000004,16.77564696000007,420543654
Nemesládony,163.0,47.40733000100005,16.89060165200004,418744632
Nemesmedves,29.0,46.99381941752952,16.40417750097633,413943603
Nemesnádudvar,1749.0,46.33907000000005,19.04625547200004,903860939
Nemesnép,137.0,46.70550000000003,16.44909811500003,672660891
Nemespátró,272.0,46.33483459100006,16.96812500100003,412417948
Nemesrádó,324.0,46.77688000100005,16.99819502100007,2801307888
Nemesrempehollós,269.0,47.0917397304963,16.6827522421782,700705911
Nemessándorháza,331.0,46.78454443800007,16.95013000000006,2929721741
Nemesvámos,3133.0,47.05330000000004,17.85967944000004,1129408444
Nemesvid,719.0,46.49210000000005,17.26765749500004,2073959470
Nemesvita,357.0,46.83253000000008,17.38117764200007,704267452
Nemesszalók,872.0,47.27136000000007,17.29514593300007,420140690
Nemesszentandrás,262.0,46.769926027699,16.95062203768948,2941917319
Németbánya,120.0,47.23188000000005,17.64426468800008,323201823
Németfalu,205.0,46.8132803388579,16.67840519167688,276721161
Németkér,1642.0,46.71951000100006,18.78654582100006,196047745
Nemti,713.0,48.01757000000003,19.90360210400007,738341226
Neszmély,1400.0,47.71549000000005,18.38987964300003,6263335839
Nézsa,1246.0,47.84728000000007,19.29061425800006,323159543
Nick,557.0,47.39102500100006,17.01756150600005,4464640932
Nikla,789.0,46.57496000100008,17.52544268500003,412448476
Nógrád,1708.0,47.90081500000008,19.03478586700004,1451987107
Nógrádkövesd,629.0,47.87593000000004,19.35671637000007,370768572
Nógrádmarcal,467.0,48.02570000000003,19.38280470700005,2045919811
Nógrádmegyer,1610.0,48.06174500100008,19.62394817000006,9646509578
Nógrádsáp,940.0,47.84439038800008,19.35053500000004,323159878
Nógrádsipek,679.0,47.99395000000004,19.51095701700007,12382455200
Nógrádszakál,630.0,48.18321500000008,19.55084189900003,2048534818
Nóráp,201.0,47.27760500100004,17.45581280300007,718392528
Noszlop,1027.0,47.17165500100003,17.47189739200007,305918420
Noszvaj,1901.0,47.93618500000008,20.48383315900003,487436034
Nova,792.0,46.69479500000006,16.66993142800004,385477408
Novaj,1373.0,47.84735958700003,20.48357000000004,737246735
Novajidrány,1307.0,48.39748500100006,21.16403218200003,1319880266
Nőtincs,1224.0,47.87673500000005,19.14608904800002,570593954
Nyalka,533.0,47.53984381500004,17.80934000000008,418295571
Nyárád,913.0,47.28131000100007,17.35356132700002,420140578
Nyáregyháza,3979.0,47.26656500000007,19.47693360800002,461831832
Nyárlőrinc,2330.0,46.85214000000008,19.87605050400003,12396002432
Nyársapát,2185.0,47.10111000000006,19.82212554700004,12384035001
Nyékládháza,5168.0,47.99462500000004,20.84117935400008,11892112228
Nyergesújfalu,7283.0,47.71048500000006,18.53319161400003,499398570
Nyésta,38.0,48.36362234328642,20.95561506532231,740465050
Nyim,340.0,46.79982499900007,18.09312195900003,2034801890
Nyírábrány,3948.0,47.55791000000005,22.02064974600006,2789203052
Nyíracsád,3755.0,47.61826264900003,21.96862000000004,1805470458
Nyirád,1891.0,46.98880500100006,17.42976914300004,1785048570
Nyíradony,7641.0,47.64028286400003,21.84634000100004,5034165529
Nyírbátor,11767.0,47.82625500000006,22.12055273700003,2568899108
Nyírbéltek,2854.0,47.68970500000006,22.14176411700004,737351426
Nyírbogát,3050.0,47.79577952700004,22.05641500000007,7448113791
Nyírbogdány,2889.0,48.05162063800003,21.87700499900006,1666002489
Nyírcsaholy,2296.0,47.89642500000008,22.34010809800003,2426944356
Nyírcsászári,1209.0,47.87013500000006,22.17675797000004,2789283090
Nyírderzs,567.0,47.89861000000008,22.15829542300003,2784170535
Nyíregyháza,116834.0,47.95928000000004,21.71831000000003,2921452047
Nyírgelse,1112.0,47.76773000000003,21.98617207000007,3559004588
Nyírgyulaj,1976.0,47.89118500000006,22.08124010300003,2123753925
Nyíri,434.0,48.50037000000003,21.44083000000006,740689525
Nyíribrony,1166.0,48.01452444400007,21.96778500000005,3043851074
Nyírjákó,843.0,48.03121000000004,22.08066495700007,2056165174
Nyírkarász,2226.0,48.10041000000007,22.12380035600006,415594522
Nyírkáta,2073.0,47.86271000000005,22.25374350000004,737351713
Nyírkércs,720.0,48.01618000000008,22.01997051300003,2056165178
Nyírlövő,687.0,48.20190500100006,22.18825646000005,415590877
Nyírlugos,2683.0,47.68480435000004,22.03423500100007,2810634747
Nyírmada,5001.0,48.07934574400008,22.19647500000008,415594069
Nyírmártonfalva,1973.0,47.60972880000003,21.88721500100007,2091437004
Nyírmeggyes,2644.0,47.91179500000004,22.26969484000006,2426944779
Nyírmihálydi,2260.0,47.73254000000003,21.97285512700006,196328903
